wav_file,song
bird_2_241024_095404.98.wav,bbbbbcccccdfdgaeebbbccdfdgaeebbbbccdfdgadgaeebbbccdgadgaeebbbbccdga
bird_2_241024_095420.99.wav,cbbccbbbccdfdgaeecbbbcccdgadebbbcceecbbbb
bird_2_241024_095435.100.wav,bbbbcccccdfdgaeebbbbbcccbbbbccdgaeebbbbbbcccd
bird_2_241024_100250.102.wav,becccebbbbbccdfdgaeebbbccdfdgaeebbbbccdfdgadga
bird_2_241024_100308.103.wav,ebbbcccccbbbbbccdgaeebbbccdfdga
bird_2_241024_100743.104.wav,ebbbcceccebbbbccdfdgaeebbbbbccdfdgaeebbbccdgadgaecbbccdga
bird_2_241024_100935.105.wav,cebbbcccccdfdgaeefdgaecbbbccdfdgaeebbbc
bird_2_241024_101230.106.wav,eebbbcccbbbbbccdfdgaeebbbccdgae
bird_2_241024_101347.108.wav,cbbccccccccccdfdgaeebbbbbbccdfdgaeeedgadgaeebbbbccdgaebbbbccdebbbbbccdgaeeebbbbbccccdfd
bird_2_241024_101415.109.wav,eebccccbbcccdfdgaeebbbccdgaeebbbccdgadgaeebb
bird_2_241024_101441.110.wav,bbbcccccccbbbbbccdfdgaeebbbccdfdfdgaeebbbccbbbbcccebbbbbbccdga
bird_2_241024_101512.111.wav,ebbccccccbbbbccdfdgaecbbbbbccdga
bird_2_241024_101806.114.wav,bbbbebbbbbbcccccdfdgaeebbbcccdfdgaeebbbbccdgaeebbbbccdgaebcbbbbbbc
bird_2_241024_101822.115.wav,cbbcccccbbbccdfdgaeebbbbccdfdga
bird_2_241024_101853.116.wav,cebbbcccccbbbbbbbbccceebbccdgaeeecceeeeebbbbbcccdfdgaeebb
bird_2_241024_102236.117.wav,eebbbbcccbbbccdfdgaeebbbccdgadgaeebbbccdgadgaeebbccdgaeebbbccdfdgadga
bird_2_241024_102400.118.wav,cbbbccccccdfdgaeebbbbbbccdfdgaeebbbbccbbccdgadga
bird_2_241024_102508.119.wav,bbbcccbbbbbbcccdgaeebbbccdfdgaeebbbccbbbbbccdgaebbccdfdgaeebbbbbceebbbbcccebbcdfdga
bird_2_241024_102545.120.wav,bbbbbccbbcdgaeebbbbccdbdgaeebbbbccd
bird_2_241024_104827.121.wav,ccbbbbbbccccdfdgaeebbbbccdfdgaeeecdgaeebbbbccdgaee
bird_2_241024_104937.122.wav,eebbcccccdfdfebbbbcccdgaeeb
bird_2_241024_104952.123.wav,ebbbbcccccdfdgaeebbbccdfdgaeebbbccdfdgadga
bird_2_241024_105711.126.wav,eebbbbccccbbbbbccdfdgaee
bird_2_241024_105741.127.wav,eebbbccccdfdgaeebbbccdfdgaeebbbbccdgaeebbbccdgaeeb
bird_2_241024_110304.131.wav,bbbbbcccccdfdgaecbbbccdfdgaeebbbccdfdgaeebbbccdfdgaeebbbbccb
bird_2_241024_110324.132.wav,ebbbcccccdfdgaecbbbccdgaeebbbcdgaeebb
bird_2_241024_110338.133.wav,bbbccbbbbbcccdfdgaeebbbccdfdgaeebbbbcceee
bird_2_241024_110409.134.wav,bbbecccccccebbbbcccdgaeebbbcdfdgaecbbbccdfdgaeebbbbbbbbccdga
bird_2_241024_111723.139.wav,eeeccbbbbccccdfdgaeebbbccdfdgaeecdgaeebbbbccdgadgaecebbccdga
bird_2_241024_111846.140.wav,eebbbbccccdfdfdgaeebbbccdgae
bird_2_241024_112207.142.wav,eebbbbcccccdfdfdgaeebbbccdfdgadgaeebbbccdgaeeb
bird_2_241024_112817.146.wav,eebbbccccccdfdgaeebbbccdgaeebbbbbccdfdgaeebbbccdgacbbbccdga
bird_2_241024_112833.147.wav,ebccccdfdgaeebbbbccdfdgaeebbbbccdgadg
bird_2_241024_112844.148.wav,eeebcccccbbbbccdfdgaeebbbccdgadga
bird_2_241024_112903.149.wav,ebbbcccccdfdgaeebbbbccdfdgaeebbbbbcdga
bird_2_241024_112927.150.wav,bbbcccccccbbbbbbbccdgaeebbbcececdfdgaeebbbbbbbbceecdga
bird_2_241024_112956.151.wav,eeebbccbbbbbccdfdgaeebbbbccdgaebbbcccdebbccdfdgaeebbbbccdgaeebbbbbbcccdga
bird_2_241024_113309.152.wav,bbbbbbcccccdfdgaeebbbccdfdgaeebbbccdgadgaeebbbbccdfdgaeebbbbcceedebbbccdgadfdecdga
bird_2_241024_114124.154.wav,eebbbcccccdfdgaeccdfdgaeebbbccdfdgaeebbbbccdgaeebbbcc
bird_2_241024_114653.156.wav,eebbbbcccccbbbbbbccdfdgaeeccbbbccdfdgaeebbbccdgadgaeebbbccdga
bird_2_241024_115009.158.wav,bbbbbccccccdfdgaeebbbcbbccdfdgaeebbbccdfdgaeebbbccdga
bird_2_241024_115035.159.wav,bbbbbccccccdfdgaeebbbccdfdgaeebbbb
bird_2_241024_115052.160.wav,bbbccccccdfdfdgaeebbbcccdecbbbccdfdgaeebbbccbbbeebbecc
bird_2_241024_115130.161.wav,cccebbbcccdfdgaeebbbbccdfdgaeebbbccdfdga
